movie_id,title,genres,release_year,rating,popularity,28,878,12,16,10751,35,53,80,9648,10749,10770,36,14,18,27,10402,10752,99,,37
1165466,Wake Up,"['27', '53', '28']",2024.0,0.7357,0.037803029582346354,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1154223,Hunting With Tigers,"['28', '53']",2024.0,0.6192000000000001,0.037212984014941795,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1010581,My Fault,"['10749', '18']",2023.0,0.7917000000000001,0.036463833052699,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1196470,Survive,"['53', '12', '28', '878']",2024.0,0.5900000000000001,0.03642530528892651,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1051896,Arcadian,"['28', '27', '53', '878']",2024.0,0.6127,0.03616972193418887,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1029235,Azrael,"['28', '27', '53']",2024.0,0.6000000000000001,0.03599412729065789,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
360920,The Grinch,"['16', '10751', '35', '14']",2018.0,0.6864,0.03452246184482983,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
645757,That Christmas,"['16', '35', '10751', '14', '12']",2024.0,0.7571,0.03403079684294307,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1108427,Moana,"['12', '35', '10751', '14']",2026.0,0.0,0.03238631138677752,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084863,The Soul Eater,"['53', '27', '80', '9648']",2024.0,0.6200000000000001,0.03201577894259521,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0
1252309,Pídeme lo que quieras,"['10749', '18']",2024.0,0.8400000000000001,0.030814759145983757,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1100099,We Live in Time,"['10749', '18']",2024.0,0.76,0.028566196405977982,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
762509,Mufasa: The Lion King,"['12', '10751', '18', '16']",2024.0,0.0,0.028250601699026816,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1014505,OVERLORD: The Sacred Kingdom,"['28', '12', '16', '14']",2024.0,0.7886000000000001,0.027396648877304135,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8871,How the Grinch Stole Christmas,"['10751', '35', '14']",2000.0,0.6765,0.027376195866906393,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
