912649
1035048
974453
1182387
1241982
1299652
1147416
957119
558449
1252470
1184918
533535
1118031
1100782
645757
791042
845781
1171640
402431
539972
945961
933260
1326059
1034541
995803
698687
1022789
1154223
1124641
519182
762509
1357633
1051896
1167271
592983
1010581
1196470
1116490
1165466
1331375
1084736
939243
1155095
1296753
335983
972614
1138194
8871
1014505
1097870
588555
1108427
1029235
1100099
1252309
1355755
482600
823219
580489
1371727
772
1149913
259872
1155095
1156593
972614
1100856
857598
299536
808
1208808
1138194
839033
978796
1340602
639720
1125510
588555
889737
1355755
1340602
857598
1094974
1156593
1358820
1144962
1329336
592695
1208808
98
50270
1159311
1011985
653346
978796
616446
917496
823464
671
726139
385687
1145491
786892
667538
365177
299536
663712
1203236
1063877
1147710
569094
829557
718821
808
1151949
831815
1287717
1354627
726139
974950
974950
762441
824003
269509
974576
216015
1079091
940551
634649
1104844
238
1391524
672
426889
603692
928480
663712
675353
120
1154215
1328814
1129598
1203236
1225977
783110
1391524
173705
588648
673
1114513
1223178
597
278
929590
1288998
1147400
1232449
674
787699
809
1215162
411
507241
315162
1180634
502356
916433
1087822
1321476
814889
354912
974262
1059264
1388232
877817
122
820530
929563
197158
1079485
947891
438631
198663
156022
346698
228150
361743
150540
1373893
5255
829560
12444
767
1365044
76600
10191
866398
1231818
882598
1075676
155
370663
122917
1244492
923667
976576
567811
22705
799583
1064213
675
989730
8587
1066262
12445
324857
707610
287903
807
277834
916192
1337309
1226578
575264
420634
9479
566525
568124
949484
976573
420818
109445
698508
1241748
82702
585
592831
991610
1207830
1210794
926393
1153291
323260
1191611
1029281
827931
872585
940139
337167
1106904
166428
24428
1135869
1140648
826510
45890
38757
62961
646097
475557
20352
1223178
45933
615656
976576
829402
1244492
862
1216191
937287
588228
1104171
298618
299054
877817
82675
335984
670292
976573
299534
1391409
121
680
1025596
359410
587727
572802
1291559
14836
1160018
1214484
348
666277
601796
634492
27066
940721
454626
1087205
299534
47971
1150521
801335
843527
5825
8681
19995
1255208
537915
1290034
970347
9502
603
324786
746349
315635
975022
704239
840705
27205
507086
768089
4824
387824
1139817
36557
807339
1072790
4011
670292
17979
1010161
293660
615656
1209290
1219685
11688
851644
1249532
1188808
1001311
1387198
810
1865
1088563
585511
1111873
413846
46853
324552
1000075
2062
818647
746036
299054
820525
102382
269149
588228
447365
1865
980489
818647
1190586
1088563
585511
956842
516632
413846
2062
746036
840705
269149
588228
1219685
18835
1036921
1241752
11
425
13194
473924
791373
68718
1139566
72784
112160
244786
630
1280655
1358752
863
1036921
82675
57158
527435
447277
10719
3933
936245
1193640
4935
1146165
666035
665
1127166
38
1186947
72190
345887
550
10625
868759
1042657
296096
141052
384018
11036
370172
453395
1096197
18785
13
497
1290287
39873
273477
262500
118
12
496450
632856
505642
654028
545611
1297185
138843
646385
12153
76341
896151
7451
1134424
20352
240
8078
810693
348893
1104171
10192
1930
559
744275
507089
68726
426063
1032823
519465
438148
562
260346
1059128
218
938614
49051
1029575
396535
1049574
399579
447332
1142780
65199
81188
575265
953
679
931944
829402
429617
383498
863
635302
1209770
647245
1184495
370172
575265
8078
10138
1139817
426063
244786
561
1059128
508883
638507
81188
931944
851644
62961
474350
1064375
10198
1094274
496450
460229
1134424
664
549053
11036
425
39254
38365
10020
630586
835113
899112
285
961084
1184889
359724
8077
10020
10198
489
1012148
146233
198184
516632
1245708
67394
210577
980489
635302
1239251
937287
1205317
1579
1284004
493529
399579
755679
1086747
170
9532
49026
72190
508
296096
901362
1118028
77338
4909
101
437342
9714
564
14324
1387198
1127936
508
209112
437342
330980
460229
150689
9714
1062215
1395139
7131
73723
351523
8966
956842
11970
561
812
1207898
39254
1311550
13194
489
438695
335977
4232
1087388
719221
943344
292610
1026999
949423
1382511
459003
341174
640146
1094138
10192
690957
1011516
1180173
882569
205596
901362
341174
1585
28468
1003596
1035369
49013
1329912
119450
630586
11224
49444
989662
1562
960490
1281826
713704
577922
324568
1064375
900667
14160
424
13377
423108
58496
629542
45933
607
280
109418
1008042
1023922
338953
459151
1041613
807356
508943
259693
280180
36239
1033462
974635
626412
263115
899112
948549
673593
578
729165
615173
101
99861
549509
126889
455980
242
1051891
141052
436969
729165
436270
622792
9603
654974
795774
9806
50619
105
567609
4247
930600
353081
988078
1088563
297762
1244361
313369
1038263
27098
719221
1308546
1265
13313
581726
11324
744276
1043905
270946
10527
2907
594767
50620
694
4858
1174618
493922
337404
1353311
968051
11544
1139829
50619
22881
460019
1139095
965143
37265
50014
1042834
131631
1173558
640146
646683
847
207703
48650
85
48340
1290486
14258
10830
838209
1317218
1100988
985939
14574
564
419329
381289
271110
476669
638507
24021
82690
436969
869291
1292359
373571
87101
37135
810171
1262299
1239511
13183
1331344
1087388
257344
1581
950387
232672
755679
1221404
70981
214756
77338
127585
56292
949423
832964
937278
546554
988078
46195
550988
